x1,x2,x1dot,x2dot,fX,mode_fsign,sigma,mode_true
1.99293577182918,0.0376172938992124,0.0376172938992124,-2.10472658216557,-1.45878529475784,2,-1,2
1.51434110722798,-0.774439135686784,-0.774439135686784,-0.512813966710395,-0.631207429459125,2,-1,2
0.368354009927255,-1.65360544804673,-1.65360544804673,-1.47921652227791,0.430070486696947,1,1,1
-1.78077573533702,-1.27023331485609,-1.27023331485609,4.53865831858553,-1.06261951393737,2,-1,2
-1.75970329605283,0.599565165518611,0.599565165518611,0.502681536675538,-1.02485641930466,2,-1,2
-0.881477970293746,1.24835736072947,1.24835736072947,0.963290822526908,0.11233650987853,1,1,1
1.05321526319488,2.55222296465251,2.55222296465251,-1.33207724572509,-0.0594950480966243,2,-1,2
1.10539815907294,-0.359085037562392,-0.359085037562392,-1.02571536146562,-0.106365537015905,2,-1,2
0.284138737866677,-1.29584876161661,-1.29584876161661,-1.2141685325729,0.456263709287176,1,1,1
-1.53286673913277,-1.43871901065546,-1.43871901065546,3.4746776463836,-0.659128976362265,2,-1,2
-1.67469685153864,0.561746358847755,0.561746358847755,0.660964010743844,-0.881659799391337,2,-1,2
-0.780376365489743,1.29713102612295,1.29713102612295,0.982434015146258,0.194555721437013,1,1,1
1.21996982780713,2.41047329869424,2.41047329869424,-2.39706752967655,-0.245885228961395,2,-1,2
1.90124198282923,-0.420623079243595,-0.420623079243595,-0.801429951943776,-1.28153373950015,2,-1,2
1.19388939527532,-0.99838361831295,-0.99838361831295,-0.769205070454645,-0.204352404194238,2,-1,2
-0.358074948827893,-2.36173867536544,-2.36173867536544,-2.0130105124165,0.433757860159489,1,1,1
