x1,x2,x1dot,x2dot,fX,mode_fsign,sigma
0.784013139530202,2.22029069927429,2.22029069927429,0.326132210106942,1.10136653623047,1,1
0.826714455243821,2.22617346881379,2.22617346881379,0.286372279163072,0.903849856796176,1,1
0.869521392215266,2.23128787436158,2.23128787436158,0.246122544965524,0.695329313931381,1,1
0.912419105076459,2.23562460900295,2.23562460900295,0.205393199425015,0.475804922114655,1,1
0.934289885136284,2.23753089487267,2.23753089487267,0.184475562300048,0.359814306656977,1,1
0.956178304357624,2.23923204707915,2.23923204707915,0.163437719181951,0.240978652211363,1,1
0.978082350392454,2.24072689611545,2.24072689611545,0.142281097665273,0.119302630369202,1,1
1,2.24201428717327,2.24201428717327,0.121007143586636,-0.00520801586117181,2,-1
1.00000001,2.24201428717327,2.24201428717327,-3.24201429717327,-0.00520807329849611,2,-1
1.00501564584442,2.23475228808642,2.23475228808642,-3.23976793393085,-0.0340796180837093,2,-1
1.01001501507996,2.22749533509529,2.22749533509529,-3.23751035017526,-0.0630011248028881,2,-1
1.01499812904179,2.22024345330131,2.22024345330131,-3.2352415823431,-0.0919712587453472,2,-1
1.01996499912109,2.21299666772431,2.21299666772431,-3.2329616668454,-0.120988691383869,2,-1
1.04455609366628,2.17684005314434,2.17684005314434,-3.22139614681062,-0.266739267713513,2,-1
1.06874283193479,2.14081455009542,2.14081455009542,-3.20955738203021,-0.413476582366099,2,-1
1.09252670006302,2.10492319454834,2.10492319454834,-3.19744989461136,-0.56104150380256,2,-1
1.11590921745449,2.069168972032,2.069168972032,-3.18507818948649,-0.709278730718067,2,-1
1.15032590894291,2.01565660095347,2.01565660095347,-3.16598250989638,-0.933172644495573,2,-1
1.1838435911922,1.96247085894976,1.96247085894976,-3.14631445014196,-1.15774643631026,2,-1
1.21646784998898,1.90962126366976,1.90962126366976,-3.12608911365874,-1.38252015215008,2,-1
1.24820442581412,1.85711708009452,1.85711708009452,-3.10532150590865,-1.60703295067441,2,-1
1.27981805263941,1.80367039004699,1.80367039004699,-3.0834884426864,-1.83641606112599,2,-1
1.31051184413882,1.75060546519324,1.75060546519324,-3.06111730933207,-2.06460564131504,2,-1
1.34029247481294,1.69793146172568,1.69793146172568,-3.03822393653862,-2.29116685977244,2,-1
1.3691667710182,1.64565726477301,1.64565726477301,-3.01482403579121,-2.51568508856193,2,-1
1.39778868293714,1.59257702266268,1.59257702266268,-2.99036570559983,-2.74295473455384,2,-1
1.42547609792122,1.53993357484959,1.53993357484959,-2.96540967277081,-2.96726910798548,2,-1
1.45223681586626,1.48773557356529,1.48773557356529,-2.93997238943155,-3.18824774557003,2,-1
1.4780787827494,1.43599138313903,1.43599138313903,-2.91407016588843,-3.40553110292274,2,-1
1.50352630025759,1.38363224382945,1.38363224382945,-2.88715854408703,-3.62323321556938,2,-1
1.52803310294626,1.33176297517312,1.33176297517312,-2.85979607811939,-3.83639016374073,2,-1
1.55160810741593,1.28039156190144,1.28039156190144,-2.83199966931737,-4.0446845045511,2,-1
1.57426036700847,1.2295256872095,1.2295256872095,-2.80378605421797,-4.24781991824057,2,-1
1.59640821061616,1.17820953012302,1.17820953012302,-2.77461774073917,-4.44926758642286,2,-1
1.61761690381557,1.1274337040428,1.1274337040428,-2.74505060785838,-4.64479973318149,2,-1
1.63789645571199,1.07720538731532,1.07720538731532,-2.71510184302732,-4.83416766373176,2,-1
1.65725699963881,1.0275314462561,1.0275314462561,-2.68478844589491,-5.0171435107604,2,-1
1.6760285961535,0.977550618315796,0.977550618315796,-2.65357921446929,-5.19659379196675,2,-1
1.69386979810802,0.928157416570423,0.928157416570423,-2.62202721467845,-5.36901024663358,2,-1
1.71079166953833,0.879358096015183,0.879358096015183,-2.59014976555351,-5.53421593299057,2,-1
1.72680538338757,0.831158592183972,0.831158592183972,-2.55796397557154,-5.69205396808958,2,-1
1.74216627139074,0.782777618109011,0.782777618109011,-2.52494388949975,-5.84482462792773,2,-1
1.75661215447194,0.735027959445687,0.735027959445687,-2.49164011391763,-5.98971424821184,2,-1
1.77015510282987,0.687914850606143,0.687914850606143,-2.45806995343602,-6.12661815400543,2,-1
1.78280727778405,0.64144320208323,0.64144320208323,-2.42425047986728,-6.25545052798796,2,-1
1.7940133393879,0.597891807024425,0.597891807024425,-2.39190514641232,-6.37030757087364,2,-1
1.80443705751735,0.55492717991181,0.55492717991181,-2.35936423742916,-6.47777527483347,2,-1
1.81408907663975,0.512552729632841,0.512552729632841,-2.32664180627259,-6.57782432614321,2,-1
1.82298009661523,0.470771615334456,0.470771615334456,-2.29375171194969,-6.67043870245679,2,-1
1.83067391377408,0.431933455603381,0.431933455603381,-2.26260736937747,-6.75092944407458,2,-1
1.8377101579582,0.393627324227834,0.393627324227834,-2.23133748218604,-6.8248186204498,2,-1
1.84409791771205,0.35585526572416,0.35585526572416,-2.19995318343621,-6.89212299816017,2,-1
1.84984631202528,0.318619138193277,0.318619138193277,-2.16846545021855,-6.95286831048402,2,-1
1.85465162373517,0.284283300338231,0.284283300338231,-2.1389349240734,-7.00377101143064,2,-1
1.85891328692933,0.25041884514847,0.25041884514847,-2.1093321320778,-7.04900215387845,2,-1
1.86263882614986,0.217026855499877,0.217026855499877,-2.07966568164974,-7.08860248582952,2,-1
1.86583578022075,0.184108279504162,0.184108279504162,-2.04994405972491,-7.122618547616,2,-1
1.8683207742368,0.154187584071939,0.154187584071939,-2.02250835830874,-7.14907016822308,2,-1
1.87036907200711,0.124670285694346,0.124670285694346,-1.99503935770145,-7.17086693120762,2,-1
1.87198660487291,0.0955568264281245,0.0955568264281245,-1.96754343130104,-7.18805731754688,2,-1
1.87317930879679,0.0668475563339571,0.0668475563339571,-1.94002686513075,-7.20069330212903,2,-1
1.87389088189346,0.0415187096231989,0.0415187096231989,-1.91540959151666,-7.2081803173075,2,-1
1.87427177746048,0.0165133679740892,0.0165133679740892,-1.89078514543456,-7.21211171900534,2,-1
1.87432624682815,-0.00816840297666699,-0.00816840297666699,-1.86615784385148,-7.21253118144457,2,-1
1.87405854117649,-0.0325265933619627,-0.0325265933619627,-1.84153194781453,-7.20948423255982,2,-1
1.87360456079075,-0.0521554974413062,-0.0521554974413062,-1.82144906334945,-7.20446481732993,2,-1
1.87294136195031,-0.0715691943505463,-0.0715691943505463,-1.80137216759976,-7.19719703394495,2,-1
1.87207125081187,-0.0907677603114224,-0.0907677603114224,-1.78130349050044,-7.18770810782215,2,-1
1.87099653236935,-0.109751295100377,-0.109751295100377,-1.76124523726897,-7.17602594807104,2,-1
1.86957532559493,-0.130457572953259,-0.130457572953259,-1.73911775264168,-7.16061753775483,2,-1
1.86791069234571,-0.150902167088341,-0.150902167088341,-1.71700852525737,-7.14261062539342,2,-1
1.86600572735495,-0.17108531057914,-0.17108531057914,-1.69492041677581,-7.12204540693523,2,-1
1.86386352205439,-0.191007269790948,-0.191007269790948,-1.67285625226344,-7.09896291000777,2,-1
1.86119301738348,-0.212959048805867,-0.212959048805867,-1.64823396857761,-7.0702446077409,2,-1
1.85823446854173,-0.234585571883052,-0.234585571883052,-1.62364889665868,-7.03849506169381,2,-1
1.85499217212601,-0.255887356183073,-0.255887356183073,-1.59910481594294,-7.0037747888919,2,-1
1.85147041699257,-0.276864967848826,-0.276864967848826,-1.57460544914374,-6.96614530327052,2,-1
1.84736719118368,-0.2991096611507,-0.2991096611507,-1.54825753003298,-6.92240802240316,2,-1
1.84294973074739,-0.320979419006137,-0.320979419006137,-1.52197031174125,-6.8754438723739,2,-1
1.83822337111477,-0.342475138167095,-0.342475138167095,-1.49574823294767,-6.82533316189372,2,-1
1.83319343369976,-0.363597777202873,-0.363597777202873,-1.46959565649689,-6.77215713314067,2,-1
1.82755173053007,-0.385523362776641,-0.385523362776641,-1.44202836775343,-6.7126990387039,2,-1
1.82158293401055,-0.407034415522259,-0.407034415522259,-1.41454851848829,-6.65000478398793,2,-1
1.81529327756634,-0.428132289573361,-0.428132289573361,-1.38716098799298,-6.58417305706279,2,-1
1.80868897269196,-0.448818410692848,-0.448818410692848,-1.35987056199912,-6.51530321112395,2,-1
1.80145939872991,-0.469993051601538,-0.469993051601538,-1.33146634712838,-6.44021101144093,2,-1
1.79390014288321,-0.490721646563746,-0.490721646563746,-1.30317849631946,-6.36202591764405,2,-1
1.78601820968499,-0.511006067605396,-0.511006067605396,-1.2750121420796,-6.28086277299618,2,-1
1.77782057243384,-0.53084826523019,-0.53084826523019,-1.24697230720365,-6.19683664981076,2,-1
1.76899685457978,-0.550952535933542,-0.550952535933542,-1.21804431864624,-6.10683396031065,2,-1
1.75984904164809,-0.570586126970338,-0.570586126970338,-1.18926291467775,-6.01400680802302,2,-1
1.75038479198494,-0.589751472715173,-0.589751472715173,-1.16063331926976,-5.91848330714812,2,-1
1.74061172226767,-0.608451090061614,-0.608451090061614,-1.13216063220606,-5.82039123933877,2,-1
1.73022149797879,-0.627243555597273,-0.627243555597273,-1.10297794238152,-5.71671496440643,2,-1
1.7195193831952,-0.645546778050482,-0.645546778050482,-1.07397260514472,-5.61058314444805,2,-1
1.70851358002896,-0.663363784053198,-0.663363784053198,-1.04514979597576,-5.50213380187202,2,-1
1.69721223761508,-0.680697684190088,-0.680697684190088,-1.01651455342499,-5.39150398234804,2,-1
1.68531017684987,-0.697995111391162,-0.697995111391162,-0.987315065458708,-5.27579455545369,2,-1
1.67311382358086,-0.714790208310816,-0.714790208310816,-0.958323615270044,-5.15807575579213,2,-1
1.66063181960533,-0.731086610770971,-0.731086610770971,-0.929545208834361,-5.03849185812913,2,-1
1.64787274180435,-0.746888037590559,-0.746888037590559,-0.900984704213787,-4.91718547477484,2,-1
1.63453515567001,-0.762552932586914,-0.762552932586914,-0.871982223083097,-4.79138570871914,2,-1
1.62092526808198,-0.777707415774921,-0.777707415774921,-0.843217852307062,-4.66407789493792,2,-1
1.60705206171132,-0.792355737661389,-0.792355737661389,-0.814696324049927,-4.53540878676219,2,-1
1.59292444196715,-0.806502228627406,-0.806502228627406,-0.786422213339742,-4.40552278540872,2,-1
1.57824490705591,-0.820434405066402,-0.820434405066402,-0.757810501989508,-4.27178370619278,2,-1
1.56331861478891,-0.833852697020427,-0.833852697020427,-0.729465917768487,-4.13707216205293,2,-1
1.54815479480414,-0.846761965200702,-0.846761965200702,-0.701392829603439,-4.00153365058166,2,-1
1.53276258692899,-0.859167145121938,-0.859167145121938,-0.673595441807053,-3.86531065674789,2,-1
1.51684830026484,-0.87129767005148,-0.87129767005148,-0.645550630213357,-3.72590424155572,2,-1
1.50071563413259,-0.882915095050432,-0.882915095050432,-0.61780053908216,-3.58607574124901,2,-1
1.48437397596286,-0.894024877949336,-0.894024877949336,-0.590349098013526,-3.44596583851823,2,-1
1.46783261080552,-0.904632544574315,-0.904632544574315,-0.563200066231203,-3.30571160008383,2,-1
1.45080129211344,-0.91491916315216,-0.91491916315216,-0.53588212896128,-3.16295096527739,2,-1
1.4335821813463,-0.924697400342728,-0.924697400342728,-0.508884781003576,-3.02031565978966,2,-1
1.4161847392231,-0.933973290684355,-0.933973290684355,-0.48221144853875,-2.8779382793839,2,-1
1.39861831164963,-0.942752928365915,-0.942752928365915,-0.455865383283715,-2.73594728033525,2,-1
1.38059552962305,-0.951176446801792,-0.951176446801792,-0.429419082821261,-2.59211504579889,2,-1
1.36241720575764,-0.959099931490729,-0.959099931490729,-0.403317274266911,-2.44893676926268,2,-1
1.34409279422207,-0.966529967132493,-0.966529967132493,-0.377562827089577,-2.30653406253643,2,-1
1.32563162221408,-0.973473188382383,-0.973473188382383,-0.352158433831695,-2.16502397153914,2,-1
1.30674845868318,-0.980034497915961,-0.980034497915961,-0.326713960767223,-2.02230948210018,2,-1
1.2877431854315,-0.986107458009873,-0.986107458009873,-0.30163572742163,-1.88074511003857,2,-1
1.26862517492402,-0.991699171959186,-0.991699171959186,-0.276926002964835,-1.74043902537317,2,-1
1.24940366088696,-0.996816782142307,-0.996816782142307,-0.252586878744656,-1.60149451501112,2,-1
1.2297946508413,-1.00153432233681,-1.00153432233681,-0.228260328504488,-1.4619404397814,2,-1
1.210097721573,-1.0057782508371,-1.0057782508371,-0.204319470735906,-1.32398875827804,2,-1
1.19032209339619,-1.0095561539984,-1.0095561539984,-0.180765939397785,-1.18773222173464,2,-1
1.17047683660182,-1.01287564536694,-1.01287564536694,-0.157601191234879,-1.05325849738386,2,-1
1.1502781377805,-1.0157831733332,-1.0157831733332,-0.134494964447306,-0.918717113350293,2,-1
1.13002609696417,-1.01823460523622,-1.01823460523622,-0.111791491727953,-0.786177439523195,2,-1
1.10972971657975,-1.02023797198808,-1.02023797198808,-0.0894917445916705,-0.655715332927531,2,-1
1.08939783830208,-1.02180131891908,-1.02180131891908,-0.0675965193830037,-0.527401484684025,2,-1
1.06874559438517,-1.02294589243305,-1.02294589243305,-0.0457997019521246,-0.399500717986554,2,-1
1.04807464904122,-1.02365439520289,-1.02365439520289,-0.0244202538383353,-0.273941280479078,2,-1
1.02739372575934,-1.02393526219415,-1.02393526219415,-0.00345846356519064,-0.150781162861205,2,-1
1.00671137715293,-1.02379692925775,-1.02379692925775,0.0170855521048208,-0.0300732256774151,2,-1
1.00503345296434,-1.02376757560743,-1.02376757560743,0.0187341226430908,-0.02038830692075,2,-1
1.00335557909655,-1.0237355222594,-1.0237355222594,0.0203799431628533,-0.0107198733553615,2,-1
1.00167775997056,-1.02370077372619,-1.02370077372619,0.0220230137556356,-0.00106794888258764,2,-1
1,-1.02366333451981,-1.02366333451981,0.0236633345198065,0.00856744280902489,1,1
0.99999999,-1.02366333451981,-1.02366333451981,-1.5118316572599,0.00856750019252703,1,1
0.996509148200397,-1.02880442676125,-1.02880442676125,-1.51091136158102,0.0286010991335835,1,1
0.993000823803698,-1.03394235610339,-1.03394235610339,-1.5099720018554,0.0486642677593922,1,1
0.989475027679099,-1.03907705766102,-1.03907705766102,-1.50901355650961,0.0687558862066413,1,1
0.985931770916849,-1.04420846647631,-1.04420846647631,-1.508036004155,0.0888748289778334,1,1
0.967953981507789,-1.06981384155201,-1.06981384155201,-1.5028609022838,0.189839623288334,1,1
0.949541466907659,-1.09532711301623,-1.09532711301623,-1.49720502341577,0.291315520529971,1,1
0.9306958630108,-1.12074008226492,-1.12074008226492,-1.49106590414326,0.393155697400132,1,1
0.911418946231247,-1.14604451128026,-1.14604451128026,-1.48444120187138,0.495210063105316,1,1
0.887974198177742,-1.17593592891675,-1.17593592891675,-1.47594216263611,0.616445035043193,1,1
0.863927617146508,-1.20564874758982,-1.20564874758982,-1.46675199094142,0.737503804735028,1,1
0.839282950230996,-1.23516897665227,-1.23516897665227,-1.45686743855713,0.858118683607646,1,1
0.814044229215365,-1.26448256605483,-1.26448256605483,-1.44628551224278,0.978016585394445,1,1
0.787991090519038,-1.29382461925388,-1.29382461925388,-1.43490340014598,1.09793684482659,1,1
0.761342746994774,-1.32292757512828,-1.32292757512828,-1.42280653455891,1.21655456674286,1,1
0.734104216270038,-1.35177685136946,-1.35177685136946,-1.40999264195477,1.33357503267776,1,1
0.70628081470103,-1.38035782625487,-1.38035782625487,-1.39645972782847,1.44869941925773,1,1
0.677739809255461,-1.40879158003086,-1.40879158003086,-1.38213559927089,1.56216390650754,1,1
0.648619946585633,-1.43692472469137,-1.43692472469137,-1.36708230893132,1.67309832137745,1,1
0.618927531126852,-1.46474232395156,-1.46474232395156,-1.35129869310263,1.78118955609781,1,1
0.588669174170777,-1.49222942518546,-1.49222942518546,-1.33478388676351,1.88612208067627,1,1
0.557718262805871,-1.51948684539781,-1.51948684539781,-1.31746168550478,1.9880061398731,1,1
0.526210833175183,-1.54638064912795,-1.54638064912795,-1.29940115773916,2.08606104765528,1,1
0.494154514408376,-1.57289565982336,-1.57289565982336,-1.28060234432006,2.17996278754138,1,1
0.461557248127847,-1.59901670980016,-1.59901670980016,-1.26106560302793,2.26938690044835,1,1
0.428295807790534,-1.62482904547324,-1.62482904547324,-1.24071033052716,2.35433227691565,1,1
0.394506136992579,-1.65021370720478,-1.65021370720478,-1.21961299059497,2.43411022174624,1,1
0.360197218112717,-1.67515539468565,-1.67515539468565,-1.19777491545554,2.50839440148765,1,1
0.325378349128317,-1.69963884364717,-1.69963884364717,-1.1751977709519,2.57686028222123,1,1
0.289928700029834,-1.72373599442172,-1.72373599442172,-1.15179669724069,2.6394026022781,1,1
0.253985073745994,-1.74734084227703,-1.74734084227703,-1.12765549488451,2.69543667302438,1,1
0.217557824251996,-1.77043808500633,-1.77043808500633,-1.10277686675516,2.74464345242442,1,1
0.180657621585523,-1.79301248541431,-1.79301248541431,-1.07716386429268,2.78670815847393,1,1
0.143165127174391,-1.8151243186538,-1.8151243186538,-1.05072728650129,2.82142757714059,1,1
0.105218873901265,-1.83667913851056,-1.83667913851056,-1.02355844315654,2.84833571915531,1,1
0.0668305953186925,-1.85766176800012,-1.85766176800012,-0.995661479318751,2.86713127338756,1,1
0.0280123387510386,-1.87805712575572,-1.87805712575572,-0.967040901628901,2.87751981270154,1,1
-0.00671331622238983,-1.89561644142593,-1.89561644142593,-0.941094904490575,2.87946996614991,1,1
-0.0417577030399386,-1.91269309250952,-1.91269309250952,-0.91458884321482,2.8744079050977,1,1
-0.0771118440856658,-1.92927680572417,-1.92927680572417,-0.887526558776419,2.86214509518722,1,1
-0.112766574024476,-1.94535738376957,-1.94535738376957,-0.859912117860309,2.84249873904417,1,1
-0.142950249562146,-1.95847236000741,-1.95847236000741,-0.836285930441561,2.82015351321157,1,1
-0.173333886806826,-1.97121902171431,-1.97121902171431,-0.812275624050328,2.79236943095938,1,1
-0.203911744458253,-1.98359145004902,-1.98359145004902,-0.787883980566255,2.75904852279444,1,1
-0.234677990433158,-1.99558377144156,-1.99558377144156,-0.763113895287619,2.72009631683752,1,1
-0.268677317022227,-2.00830954991705,-2.00830954991705,-0.735477457936298,2.67072025071178,1,1
-0.302888755709027,-2.02056216765875,-2.02056216765875,-0.707392328120348,2.61432733034545,1,1
-0.33730420621035,-2.03233404026927,-2.03233404026927,-0.678862813924286,2.55080822935767,1,1
-0.371915440837492,-2.04361766014625,-2.04361766014625,-0.649893389235633,2.48005956929109,1,1
-0.408845976346216,-2.05504844299877,-2.05504844299877,-0.618678245153171,2.39697466984729,1,1
-0.445977403525958,-2.06591234463753,-2.06591234463753,-0.586978768792809,2.30553221822008,1,1
-0.483299428352537,-2.07620068963872,-2.07620068963872,-0.554800916466821,2.20563231831706,1,1
-0.520801602671954,-2.08590491482511,-2.08590491482511,-0.522150854740602,2.09718372275308,1,1
-0.559856294321705,-2.09533896551894,-2.09533896551894,-0.487813188437765,1.97565072752615,1,1
-0.599081197431567,-2.10412695466339,-2.10412695466339,-0.452982279900126,1.84476162619537,1,1
-0.638464157233614,-2.11225973759433,-2.11225973759433,-0.417665711563551,1.70444606305345,1,1
-0.677992851188944,-2.11972831717713,-2.11972831717713,-0.381871307399619,1.55464489209468,1,1
-0.718609748959543,-2.12667884402213,-2.12667884402213,-0.34472967305152,1.39136260852907,1,1
-0.759352780550435,-2.13291422896591,-2.13291422896591,-0.30710433393252,1.21804493853336,1,1
-0.800208177135619,-2.1384253051375,-2.1384253051375,-0.269004475433134,1.03466678941677,1,1
-0.841161998460704,-2.14320308797851,-2.14320308797851,-0.230439545528549,0.841216597662121,1,1
-0.880785894181467,-2.14711225259195,-2.14711225259195,-0.192770232114507,0.644871302416108,1,1
-0.920475545120184,-2.15032178120908,-2.15032178120908,-0.154685345484355,0.439152108324697,1,1
-0.960217957132815,-2.15282408082755,-2.15282408082755,-0.116194083280961,0.224085916356873,1,1
-1,-2.15461173443899,-2.15461173443899,-0.077305867219494,-0.000287771616901395,2,-1
-1.00000001,-2.15461173443899,-2.15461173443899,3.15461174443899,-0.000287829163196427,2,-1
-1.00501520995446,-2.14725904709728,-2.14725904709728,3.15227425705174,-0.0292642975366565,2,-1
-1.01001327247399,-2.13991182354527,-2.13991182354527,3.14992509601926,-0.0582854215199486,2,-1
-1.01499421032993,-2.13257009095507,-2.13257009095507,3.147564301285,-0.0873498001342167,2,-1
-1.01995803635667,-2.12523387640575,-2.12523387640575,3.14519191276242,-0.116456039291182,2,-1
-1.04452094240369,-2.0886365156067,-2.0886365156067,3.1331574580104,-0.262566830394267,2,-1
-1.06865801403408,-2.05218111422995,-2.05218111422995,3.12083912826403,-0.409518976561835,2,-1
-1.09237092559089,-2.01587095279929,-2.01587095279929,3.10824187839018,-0.557145939619491,2,-1
-1.11566138877519,-1.97970925434511,-1.97970925434511,3.0953706431203,-0.705285443494614,2,-1
-1.14875862053089,-1.92742867959244,-1.92742867959244,3.07618730012333,-0.921158370210523,2,-1
-1.18097288678636,-1.87547781966223,-1.87547781966223,3.05645070644859,-1.13731169936579,2,-1
-1.21230985344943,-1.82386592108173,-1.82386592108173,3.03617577453116,-1.35329498957138,2,-1
-1.24277533740151,-1.77260197962744,-1.77260197962744,3.01537731702895,-1.56867628399952,2,-1
-1.27308495934505,-1.72046030123057,-1.72046030123057,2.99354526057562,-1.78824306253972,2,-1
-1.30249300352453,-1.66870202575714,-1.66870202575714,2.97119502928167,-2.00631943986028,2,-1
-1.33100620221294,-1.61733601005798,-1.61733601005798,2.94834221227092,-2.22250030368705,2,-1
-1.35863143513342,-1.56637084285459,-1.56637084285459,2.92500227798801,-2.43639997687556,2,-1
-1.38598024891066,-1.51465749360997,-1.51465749360997,2.90063774252063,-2.65247450879101,2,-1
-1.41241483791874,-1.46338096047764,-1.46338096047764,2.87579579839638,-2.86540651461632,2,-1
-1.43794303292175,-1.41254957495709,-1.41254957495709,2.85049260787885,-3.07484456903993,2,-1
-1.46257280578296,-1.36217138459329,-1.36217138459329,2.82474419037625,-3.2804572683933,2,-1
-1.48679414404354,-1.31122618440539,-1.31122618440539,2.79802032844893,-3.48605606200763,2,-1
-1.51009672630339,-1.26076916806237,-1.26076916806237,2.77086589436575,-3.68703428675419,2,-1
-1.53248947012696,-1.21080798691871,-1.21080798691871,2.74329745704567,-3.88310189611125,2,-1
-1.55398142442122,-1.16134999566951,-1.16134999566951,2.71533142009073,-4.07398896497755,2,-1
-1.57496288663992,-1.11148138206589,-1.11148138206589,2.68644426870581,-4.26289928987699,2,-1
-1.59502854334757,-1.0621496516876,-1.0621496516876,2.65717819503516,-4.44592755768487,2,-1
-1.61418837254258,-1.01336164452477,-1.01336164452477,2.62755001706735,-4.62285003617346,2,-1
-1.6324524707827,-0.96512389425535,-0.96512389425535,2.59757636503805,-4.79346274161759,2,-1
-1.65012783379601,-0.916611857971335,-0.916611857971335,2.56673969176734,-4.9603987437919,2,-1
-1.66689725414071,-0.868682221468963,-0.868682221468963,2.53557947560968,-5.1204361022745,2,-1
-1.68277173125402,-0.821340903118136,-0.821340903118136,2.50411263437215,-5.2734197790925,2,-1
-1.69776236767545,-0.774593508299337,-0.774593508299337,2.47235587597479,-5.41921366755096,2,-1
-1.71193103045921,-0.728275594563332,-0.728275594563332,2.44020662502254,-5.55819908026118,2,-1
-1.72523202029016,-0.68256637795322,-0.68256637795322,2.40779839824338,-5.68972192893357,2,-1
-1.73767686193753,-0.637470587398744,-0.637470587398744,2.37514744933627,-5.8136988029131,2,-1
-1.74927716148394,-0.592992650501433,-0.592992650501433,2.34226981198537,-5.9300631458023,2,-1
-1.75951239062601,-0.551371000686125,-0.551371000686125,2.31088339131213,-6.03337614266145,2,-1
-1.76900806062436,-0.510312436942945,-0.510312436942945,2.27932049756731,-6.1297624322762,2,-1
-1.7777742735615,-0.46981999773168,-0.46981999773168,2.24759427129318,-6.21920451500355,2,-1
-1.7858211801495,-0.429896490545071,-0.429896490545071,2.21571767069457,-6.30169667562361,2,-1
-1.79274926081029,-0.392829707549439,-0.392829707549439,2.18557896835973,-6.37301804200273,2,-1
-1.79905728837695,-0.356271518603589,-0.356271518603589,2.15532880698054,-6.43819702698133,2,-1
-1.80475384551182,-0.320223712934951,-0.320223712934951,2.12497755844677,-6.49725548759968,2,-1
-1.80984754100373,-0.284687908190711,-0.284687908190711,2.09453544919445,-6.55022317601584,2,-1
-1.81406482612789,-0.251988740823157,-0.251988740823157,2.06605356695105,-6.59419173770321,2,-1
-1.81777165143057,-0.219737765052751,-0.219737765052751,2.03750941648332,-6.63292455480092,2,-1
-1.82097506973046,-0.187935896447953,-0.187935896447953,2.00891096617841,-6.66646301101899,2,-1
-1.8236821455542,-0.156583927570807,-0.156583927570807,1.980266073125,-6.6948535367579,2,-1
-1.82573621379595,-0.128201383018252,-0.128201383018252,1.9539375968142,-6.71642650300872,2,-1
-1.82738350371983,-0.100198920705758,-0.100198920705758,1.92758242442559,-6.73374804220637,2,-1
-1.82862950229873,-0.0725768833863268,-0.0725768833863268,1.90120638568506,-6.74686440125339,2,-1
-1.82947969979846,-0.0453355311761531,-0.0453355311761531,1.87481523097461,-6.75582481681529,2,-1
-1.82984179073245,-0.0265273238955086,-0.0265273238955086,1.85636911462795,-6.75964695941653,2,-1
-1.83001520185756,-0.00790509863402399,-0.00790509863402399,1.83792030049159,-6.76148405226612,2,-1
-1.83000180833312,0.0105311270145744,0.0105311270145744,1.81947068131854,-6.76135529424371,2,-1
-1.82980348523695,0.0287813542910782,0.0287813542910782,1.80102213094588,-6.75928048758355,2,-1
-1.82942210754484,0.046845603238671,0.046845603238671,1.78257650430617,-6.755280017636,2,-1
-1.82885955020102,0.0647239127598739,0.0647239127598739,1.76413563744114,-6.74937483379176,2,-1
-1.82811768755576,0.0824163400643682,0.0824163400643682,1.74570134749139,-6.74158642395533,2,-1
-1.82719839313372,0.0999229604338263,0.0999229604338263,1.7272754326999,-6.73193679271412,2,-1
-1.82591555054732,0.119950288837976,0.119950288837976,1.70596526170934,-6.71847638757273,2,-1
-1.82440050457905,0.13972908994324,0.13972908994324,1.68467141463581,-6.70258930508323,2,-1
-1.82265615366058,0.159259570032685,0.159259570032685,1.6633965836279,-6.68431202491124,2,-1
-1.8206853933196,0.178541966284056,0.178541966284056,1.64214342703554,-6.66368179284542,2,-1
-1.81820535654629,0.199905294082764,0.199905294082764,1.61830006246353,-6.63775038966492,2,-1
-1.8154474089252,0.2209563857999,0.2209563857999,1.5944910231253,-6.60895310635468,2,-1
-1.8124156393052,0.241695715176559,0.241695715176559,1.57071992412864,-6.57734581427912,2,-1
-1.80911412947794,0.262123802411615,0.262123802411615,1.54699032706633,-6.54298532986473,2,-1
-1.80545486277144,0.282737714431183,0.282737714431183,1.52271714834025,-6.50497365899498,2,-1
-1.80152092722768,0.303025962209121,0.303025962209121,1.49849496501856,-6.46419372566495,2,-1
-1.797316692187,0.32298925548487,0.32298925548487,1.47432743670213,-6.42070935404834,2,-1
-1.79284651655101,0.342628352117124,0.342628352117124,1.45021816443388,-6.37458510948123,2,-1
2.04731296726369,0.826371006522788,0.826371006522788,-2.87368397378648,-9.16570689721636,2,-1
2.04850379581014,0.822221643118844,0.822221643118844,-2.87072543892899,-9.1796906301387,2,-1
2.04968863301946,0.818076555036501,0.818076555036501,-2.86776518805596,-9.19361195420121,2,-1
2.05086748506983,0.813935744748568,0.813935744748568,-2.8648032298184,-9.20747082007718,2,-1
2.05204035814299,0.809799214715373,0.809799214715373,-2.86183957285836,-9.22126717926652,2,-1
2.05781525543724,0.789180853623881,0.789180853623881,-2.84699610906112,-9.28930973475452,2,-1
2.06344160759225,0.768669860780189,0.768669860780189,-2.83211146837244,-9.35578281972948,2,-1
2.06892019124143,0.748266529739277,0.748266529739277,-2.81718672098071,-9.42068128866916,2,-1
2.07425178506473,0.727971146377975,0.727971146377975,-2.8022229314427,-9.48400049559738,2,-1
2.08645818999587,0.679681415418979,0.679681415418979,-2.76613960541485,-9.6295666098449,2,-1
2.09783248636721,0.632019314676836,0.632019314676836,-2.72985180104405,-9.76595852123668,2,-1
